"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"209","20260219_030727","122293","565","-2625,806595","-55,607527","-19,58942","0,297443","0,061295","-0,297882"
"210","20260219_030748","122982","565","-2636,409595","-15,38897","-19,583469","0,299401","0,061295","-0,299311"
"211","20260219_030805","123466","566","-2649,355595","-26,747934","-20,128828","0,300776","0,061542","-0,301055"
"212","20260219_030820","123978","566","-2663,809095","-28,229492","-20,29531","0,302231","0,061542","-0,303002"
"213","20260219_030837","124472","567","-2676,139095","-24,959514","-20,078146","0,303635","0,061789","-0,304664"
"214","20260219_030849","124873","568","-2683,884095","-19,314214","-20,39062","0,304774","0,062037","-0,305707"
"215","20260219_030908","125466","569","-2695,774595","-20,051433","-20,02235","0,306459","0,062284","-0,307309"
"216","20260219_030931","126128","569","-2709,520595","-20,76435","-20,102356","0,30834","0,062284","-0,309161"
"217","20260219_030947","126536","570","-2722,178595","-31,02451","-20,935476","0,309499","0,062531","-0,310866"
"218","20260219_030959","126957","570","-2736,782095","-34,687648","-22,26163","0,310695","0,062531","-0,312834"
"219","20260219_031015","127484","570","-2746,763595","-18,940228","-22,712055","0,312192","0,062531","-0,314179"
"220","20260219_031030","127926","570","-2756,430095","-21,86991","-23,293873","0,313448","0,062531","-0,315481"
"221","20260219_031040","128243","571","-2771,808095","-48,511041","-24,346537","0,314349","0,062778","-0,317553"
"222","20260219_031056","128752","573","-2787,479095","-30,787819","-24,936766","0,315795","0,063272","-0,319664"
"223","20260219_031109","129132","574","-2800,297095","-33,731579","-25,341268","0,316875","0,06352","-0,321391"
"224","20260219_031122","129557","574","-2805,749595","-12,829412","-24,870364","0,318082","0,06352","-0,322126"
"225","20260219_031133","129857","575","-2818,399095","-42,165","-25,521564","0,318935","0,063767","-0,32383"
"226","20260219_031149","130404","576","-2833,939595","-28,41042","-26,493352","0,320489","0,064014","-0,325924"
"227","20260219_031205","130884","577","-2839,776095","-12,159375","-26,878516","0,321853","0,064261","-0,32671"
"228","20260219_031220","131395","579","-2853,281595","-26,42955","-26,806984","0,323305","0,064755","-0,32853"
"229","20260219_031238","131937","580","-2873,838095","-37,927122","-27,996869","0,324845","0,065002","-0,331299"
"230","20260219_031254","132449","580","-2887,262595","-26,219727","-28,325125","0,326299","0,065002","-0,333108"
"231","20260219_031313","133083","580","-2896,737595","-14,944795","-27,987906","0,328101","0,065002","-0,334385"
"232","20260219_031327","133549","580","-2904,239095","-16,097639","-27,409198","0,329425","0,065002","-0,335395"
"233","20260219_031343","134035","580","-2919,416595","-31,229424","-27,161145","0,330806","0,065002","-0,33744"
"234","20260219_031354","134423","580","-2927,819095","-21,655928","-25,803081","0,331908","0,065002","-0,338572"
"235","20260219_031409","134852","580","-2941,828595","-32,656177","-26,49377","0,333127","0,065002","-0,34046"
"236","20260219_031425","135374","581","-2942,435595","-1,162835","-25,470366","0,33461","0,06525","-0,340542"
"237","20260219_031443","135931","581","-2947,823095","-9,672352","-24,72808","0,336193","0,06525","-0,341267"
"238","20260219_031502","136538","581","-2952,898595","-8,361614","-24,064164","0,337917","0,06525","-0,341951"
"239","20260219_031520","137092","581","-2963,354595","-18,873646","-24,046541","0,339491","0,06525","-0,34336"
"240","20260219_031534","137587","581","-2974,129595","-21,767677","-24,115191","0,340898","0,06525","-0,344812"
"241","20260219_031551","138090","581","-2987,062095","-25,710736","-24,313047","0,342327","0,06525","-0,346554"
"242","20260219_031605","138572","581","-2993,498095","-13,352697","-23,606174","0,343696","0,06525","-0,347421"
"243","20260219_031623","139129","581","-2994,596095","-1,971275","-22,297519","0,345279","0,06525","-0,347569"
"244","20260219_031642","139811","582","-3003,209095","-12,629032","-22,045071","0,347217","0,065497","-0,34873"
"245","20260219_031658","140263","582","-3015,769095","-27,787611","-22,281779","0,348501","0,065497","-0,350422"
"246","20260219_031712","140737","583","-3030,889595","-31,899789","-21,617329","0,349848","0,065744","-0,352459"
"247","20260219_031731","141352","583","-3041,116595","-16,629268","-21,050987","0,351595","0,065744","-0,353837"
"248","20260219_031749","141957","585","-3056,328095","-25,142975","-20,707443","0,353314","0,066238","-0,355886"
"249","20260219_031807","142543","586","-3069,492595","-22,465017","-21,092867","0,354979","0,066485","-0,35766"
"250","20260219_031819","142930","586","-3073,495095","-10,342377","-19,819962","0,356079","0,066485","-0,358199"
"251","20260219_031835","143407","588","-3090,855595","-36,395178","-20,139353","0,357434","0,06698","-0,360538"
"252","20260219_031850","143936","590","-3100,829595","-18,854442","-20,407155","0,358937","0,067474","-0,361882"
"253","20260219_031901","144267","590","-3111,706595","-32,861027","-20,664414","0,359877","0,067474","-0,363347"
"254","20260219_031914","144771","590","-3119,634095","-15,729167","-19,776496","0,361309","0,067474","-0,364416"
"255","20260219_031933","145346","590","-3125,050595","-9,42","-19,104507","0,362943","0,067474","-0,365145"
"256","20260219_031946","145781","591","-3131,092595","-13,889655","-19,062302","0,364179","0,067721","-0,365959"
"257","20260219_032016","146691","591","-3137,022595","-6,516484","-18,679055","0,366765","0,067721","-0,366758"
"258","20260219_032034","147271","592","-3148,003095","-18,931897","-18,187154","0,368413","0,067968","-0,368238"
"259","20260219_032052","147866","594","-3155,419095","-12,463866","-17,819472","0,370103","0,068463","-0,369237"
"260","20260219_032111","148521","594","-3167,377095","-18,256489","-17,243484","0,371964","0,068463","-0,370848"
"261","20260219_032138","149298","595","-3180,130095","-16,413127","-17,853496","0,374172","0,06871","-0,372566"
"262","20260219_032155","149864","595","-3188,944095","-15,572438","-18,089499","0,37578","0,06871","-0,373754"
"263","20260219_032211","150341","596","-3194,199595","-11,01782","-18,195748","0,377135","0,068957","-0,374462"
"264","20260219_032229","150925","598","-3195,735595","-2,630137","-17,546007","0,378795","0,069451","-0,374669"
"265","20260219_032250","151603","598","-3202,141595","-9,448378","-17,053235","0,380721","0,069451","-0,375532"
"266","20260219_032308","152256","598","-3213,724095","-17,737366","-16,7343","0,382576","0,069451","-0,377092"
"267","20260219_032322","152622","599","-3226,455095","-34,784153","-17,591559","0,383616","0,069698","-0,378807"
"268","20260219_032341","153276","599","-3229,137095","-4,100917","-17,676744","0,385474","0,069698","-0,379169"
"269","20260219_032402","153912","599","-3239,119595","-15,695755","-17,799413","0,387281","0,069698","-0,380514"
"270","20260219_032415","154358","599","-3246,634095","-16,848655","-17,361855","0,388549","0,069698","-0,381526"
"271","20260219_032429","154790","602","-3251,088595","-10,311343","-16,498317","0,389776","0,07044","-0,382126"
"272","20260219_032449","155397","603","-3274,050595","-37,828666","-17,346293","0,391501","0,070687","-0,38522"
"273","20260219_032507","155985","603","-3281,494595","-12,659864","-16,846969","0,393171","0,070687","-0,386223"
"274","20260219_032527","156627","603","-3286,495095","-7,788941","-16,259926","0,394995","0,070687","-0,386897"
"275","20260219_032541","157047","604","-3292,003595","-13,115476","-16,37085","0,396189","0,070934","-0,387639"
"276","20260219_032602","157712","604","-3311,181595","-28,839098","-16,068606","0,398078","0,070934","-0,390223"
"277","20260219_032617","158145","604","-3326,593095","-35,592379","-16,738124","0,399308","0,070934","-0,392299"
"278","20260219_032632","158671","604","-3338,787095","-23,18251","-16,350983","0,400803","0,070934","-0,393942"
"279","20260219_032650","159206","604","-3348,630095","-18,398131","-16,457742","0,402323","0,070934","-0,395268"
"280","20260219_032702","159639","604","-3360,603595","-27,652425","-17,187039","0,403553","0,070934","-0,396881"
"281","20260219_032719","160093","604","-3373,092095","-27,507709","-17,731761","0,404843","0,070934","-0,398564"
"282","20260219_032731","160485","605","-3388,719595","-39,866071","-19,065744","0,405957","0,071181","-0,400669"
"283","20260219_032750","161057","605","-3409,611095","-36,523601","-19,769413","0,407582","0,071181","-0,403484"
"284","20260219_032803","161425","605","-3423,036095","-36,480978","-20,730097","0,408628","0,071181","-0,405293"
"285","20260219_032826","162104","605","-3434,393595","-16,726804","-20,66891","0,410557","0,071181","-0,406823"
"286","20260219_032848","162769","605","-3448,573595","-21,323308","-20,865317","0,412446","0,071181","-0,408733"
"287","20260219_032903","163132","605","-3467,801095","-52,96832","-22,361152","0,413478","0,071181","-0,411324"
"288","20260219_032923","163718","607","-3478,164095","-17,6843","-22,627811","0,415143","0,071676","-0,41272"
"289","20260219_032937","164110","608","-3484,997595","-17,432398","-23,219902","0,416257","0,071923","-0,413641"
"290","20260219_032953","164607","608","-3492,927595","-15,955734","-23,480196","0,417669","0,071923","-0,414709"
"291","20260219_033010","165067","609","-3494,455095","-3,320652","-22,903528","0,418976","0,07217","-0,414915"
"292","20260219_033028","165614","612","-3510,522595","-29,373857","-22,687116","0,42053","0,072912","-0,41708"
"293","20260219_033047","166206","612","-3520,856095","-17,455236","-23,221288","0,422212","0,072912","-0,418472"
"294","20260219_033101","166673","612","-3535,519595","-31,399358","-23,849433","0,423539","0,072912","-0,420448"
"295","20260219_033119","167176","612","-3545,655095","-20,150099","-23,98149","0,424968","0,072912","-0,421813"
"296","20260219_033132","167578","612","-3551,698095","-15,032338","-24,17033","0,42611","0,072912","-0,422627"
"297","20260219_033151","168098","615","-3557,763095","-11,663462","-23,123722","0,427588","0,073653","-0,423444"
"298","20260219_033211","168709","615","-3567,967595","-16,701309","-23,28538","0,429324","0,073653","-0,424819"
"299","20260219_033232","169236","615","-3573,504095","-10,505693","-23,39405","0,430821","0,073653","-0,425565"
"300","20260219_033257","169853","615","-3572,613095","1,444084","-22,811667","0,432574","0,073653","-0,425445"
"301","20260219_033321","170386","616","-3581,586095","-16,834897","-22,331499","0,434088","0,0739","-0,426654"
"302","20260219_033342","170938","617","-3587,066595","-9,928442","-21,304942","0,435657","0,074147","-0,427393"
"303","20260219_033359","171392","617","-3592,913595","-12,878855","-20,892796","0,436947","0,074147","-0,42818"
"304","20260219_033418","171922","618","-3601,285095","-15,795283","-20,788682","0,438453","0,074394","-0,429308"
"305","20260219_033440","172517","618","-3611,504095","-17,17479","-20,369576","0,440143","0,074394","-0,430685"
"306","20260219_033453","172963","620","-3615,895595","-9,846413","-19,663125","0,44141","0,074889","-0,431277"
"307","20260219_033512","173522","620","-3624,070595","-14,624329","-18,653455","0,442999","0,074889","-0,432378"
"308","20260219_033531","174114","622","-3634,296095","-17,272804","-17,883423","0,444681","0,075383","-0,433756"
"309","20260219_033550","174696","622","-3644,005595","-16,68299","-17,091503","0,446334","0,075383","-0,435064"
"310","20260219_033603","175117","622","-3655,111595","-26,380048","-17,477633","0,44753","0,075383","-0,43656"
"311","20260219_033620","175651","622","-3668,508595","-25,088015","-17,628221","0,449048","0,075383","-0,438365"
"312","20260219_033634","176121","622","-3671,535595","-6,440426","-15,767106","0,450383","0,075383","-0,438773"
"313","20260219_033652","176691","623","-3680,722095","-16,116667","-15,7044","0,452003","0,07563","-0,440011"
"314","20260219_033714","177412","624","-3694,763095","-19,474341","-15,786078","0,454051","0,075877","-0,441902"
"315","20260219_033732","177955","624","-3711,793595","-31,36372","-16,402398","0,455594","0,075877","-0,444197"
"316","20260219_033743","178315","624","-3720,291595","-23,605556","-17,213794","0,456617","0,075877","-0,445342"
"317","20260219_033758","178711","624","-3726,468595","-15,598485","-16,662779","0,457742","0,075877","-0,446174"
"318","20260219_033812","179135","625","-3736,361095","-23,331368","-16,897824","0,458947","0,076125","-0,447507"
"319","20260219_033827","179580","628","-3746,758095","-23,364045","-16,576412","0,460211","0,076866","-0,448908"
"320","20260219_033841","180072","628","-3761,308095","-29,573171","-16,953334","0,461609","0,076866","-0,450868"
"321","20260219_033856","180506","628","-3773,914595","-29,047235","-17,51393","0,462842","0,076866","-0,452567"
"322","20260219_033908","180910","630","-3786,095595","-30,15099","-18,253431","0,46399","0,07736","-0,454208"
"323","20260219_033926","181480","630","-3800,861095","-25,904386","-18,621554","0,465609","0,07736","-0,456197"
"324","20260219_033943","182088","630","-3813,206595","-20,305099","-19,013531","0,467337","0,07736","-0,45786"
"325","20260219_034001","182643","630","-3833,644095","-36,824324","-20,544267","0,468914","0,07736","-0,460614"
"326","20260219_034020","183298","630","-3848,106595","-22,080153","-20,754077","0,470775","0,07736","-0,462562"
"327","20260219_034033","183727","630","-3855,768595","-17,86014","-21,071345","0,471994","0,07736","-0,463595"
"328","20260219_034048","184252","631","-3872,011595","-30,939048","-21,793753","0,473485","0,077608","-0,465783"
"329","20260219_034058","184524","631","-3885,346095","-49,023897","-23,122897","0,474258","0,077608","-0,46758"
"330","20260219_034114","184963","631","-3897,895595","-28,58656","-23,579368","0,475505","0,077608","-0,46927"
"331","20260219_034130","185385","633","-3913,923595","-37,981043","-24,704753","0,476704","0,078102","-0,47143"
"332","20260219_034151","186111","633","-3920,793595","-9,46281","-24,498293","0,478767","0,078102","-0,472355"
"333","20260219_034215","186909","633","-3932,052595","-14,109023","-24,371741","0,481035","0,078102","-0,473872"
"334","20260219_034231","187368","633","-3951,537095","-42,449891","-25,402418","0,482339","0,078102","-0,476498"
"335","20260219_034247","187734","633","-3964,448595","-35,277322","-25,758309","0,483379","0,078102","-0,478237"
"336","20260219_034257","188067","633","-3974,729095","-30,872372","-25,989683","0,484325","0,078102","-0,479622"
"337","20260219_034318","188733","634","-3986,893595","-18,265015","-26,462666","0,486217","0,078349","-0,481261"
"338","20260219_034337","189332","634","-4003,644595","-27,964942","-26,936597","0,487919","0,078349","-0,483518"
"339","20260219_034353","189779","634","-4016,174595","-28,03132","-27,278877","0,489189","0,078349","-0,485206"
"340","20260219_034408","190241","635","-4031,454595","-33,073593","-27,347271","0,490502","0,078596","-0,487265"
"341","20260219_034421","190585","637","-4037,876095","-18,667151","-27,149735","0,491479","0,07909","-0,48813"
"342","20260219_034433","190988","637","-4054,065595","-40,172457","-28,132694","0,492624","0,07909","-0,490311"
"343","20260219_034449","191415","637","-4066,062595","-28,096019","-28,32328","0,493837","0,07909","-0,491928"
"344","20260219_034501","191804","637","-4074,477095","-21,631105","-28,253963","0,494943","0,07909","-0,493061"
"345","20260219_034520","192261","642","-4085,910595","-25,0186","-28,07178","0,496241","0,080326","-0,494602"
"346","20260219_034535","192743","642","-4103,272595","-36,020747","-28,35072","0,49761","0,080326","-0,496941"
"347","20260219_034544","192954","642","-4119,082595","-74,92891","-30,141837","0,49821","0,080326","-0,499071"
"348","20260219_034603","193546","642","-4135,978595","-28,540541","-30,247283","0,499892","0,080326","-0,501347"
"349","20260219_034618","193961","642","-4146,398595","-25,108434","-30,439417","0,501071","0,080326","-0,502751"
"350","20260219_034630","194370","642","-4156,956595","-25,814181","-29,999011","0,502233","0,080326","-0,504174"
"351","20260219_034645","194767","642","-4165,971095","-22,706549","-30,024067","0,503361","0,080326","-0,505388"
"352","20260219_034703","195322","643","-4181,474095","-27,933333","-30,426994","0,504938","0,080573","-0,507477"
"353","20260219_034714","195647","643","-4192,412095","-33,655385","-30,535648","0,505862","0,080573","-0,508951"
"354","20260219_034732","196253","643","-4197,543095","-8,466997","-28,913372","0,507583","0,080573","-0,509642"
"355","20260219_034747","196672","644","-4203,588095","-14,427208","-28,346998","0,508774","0,080821","-0,510456"
"356","20260219_034802","197255","644","-4209,515095","-10,166381","-27,234411","0,51043","0,080821","-0,511255"
"357","20260219_034823","197891","644","-4223,361595","-21,771226","-27,726748","0,512237","0,080821","-0,51312"
"358","20260219_034834","198247","644","-4234,120595","-30,22191","-28,371264","0,513249","0,080821","-0,51457"
"359","20260219_034900","198975","644","-4253,597095","-26,753434","-27,743405","0,515317","0,080821","-0,517194"
"360","20260219_034911","199290","644","-4270,058595","-52,25873","-28,422662","0,516212","0,080821","-0,519412"
"361","20260219_034924","199677","644","-4280,678595","-27,44186","-28,285441","0,517312","0,080821","-0,520843"
"362","20260219_034937","200152","644","-4290,868595","-21,452632","-28,412946","0,518661","0,080821","-0,522216"
"363","20260219_034957","200777","644","-4294,453095","-5,7352","-27,523756","0,520437","0,080821","-0,522699"
"364","20260219_035016","201438","645","-4303,844095","-14,207262","-26,970794","0,522315","0,081068","-0,523964"
"365","20260219_035034","201953","645","-4325,852095","-42,733981","-27,357209","0,523779","0,081068","-0,526929"
"366","20260219_035051","202522","645","-4331,824595","-10,496485","-27,030383","0,525395","0,081068","-0,527734"
"367","20260219_035113","203255","649","-4336,418595","-6,267394","-25,67418","0,527478","0,082056","-0,528353"
"368","20260219_035127","203763","649","-4341,532595","-10,066929","-24,953017","0,528921","0,082056","-0,529042"
"369","20260219_035146","204338","649","-4349,672095","-14,155652","-24,653998","0,530555","0,082056","-0,530138"
"370","20260219_035203","204911","649","-4362,253595","-21,957243","-24,531544","0,532183","0,082056","-0,531833"
"371","20260219_035228","205605","649","-4378,588095","-23,536744","-24,032184","0,534155","0,082056","-0,534034"
"372","20260219_035240","205967","649","-4389,889095","-31,218232","-22,283757","0,535183","0,082056","-0,535557"
"373","20260219_035258","206501","649","-4410,417095","-38,441948","-22,679813","0,536701","0,082056","-0,538322"
"374","20260219_035314","207052","649","-4419,690595","-16,830309","-22,348688","0,538266","0,082056","-0,539572"
"375","20260219_035330","207500","649","-4427,206095","-16,77567","-21,987148","0,539539","0,082056","-0,540584"
"376","20260219_035344","207949","649","-4441,988095","-32,922049","-22,395768","0,540815","0,082056","-0,542576"
"377","20260219_035352","208189","649","-4457,710595","-65,510417","-23,898851","0,541497","0,082056","-0,544694"
"378","20260219_035403","208538","649","-4470,734595","-37,318052","-24,045358","0,542488","0,082056","-0,546449"
"379","20260219_035423","209146","649","-4487,600595","-27,740132","-24,816283","0,544216","0,082056","-0,548721"
"380","20260219_035438","209687","649","-4502,493095","-27,527726","-25,340304","0,545753","0,082056","-0,550728"
"381","20260219_035450","210032","649","-4520,540595","-52,311594","-27,026112","0,546733","0,082056","-0,553159"
"382","20260219_035515","210787","649","-4535,698595","-20,076821","-26,958336","0,548878","0,082056","-0,555201"
"383","20260219_035527","211159","649","-4543,590595","-21,215054","-26,598062","0,549935","0,082056","-0,556265"
"384","20260219_035542","211654","650","-4556,533095","-26,146465","-26,573783","0,551342","0,082304","-0,558008"
"385","20260219_035557","212078","650","-4572,023095","-36,533019","-25,944755","0,552546","0,082304","-0,560095"
"386","20260219_035609","212469","650","-4582,658095","-27,199488","-25,93506","0,553657","0,082304","-0,561528"
"387","20260219_035622","212827","650","-4591,251595","-24,00419","-26,037122","0,554674","0,082304","-0,562686"
"388","20260219_035637","213310","651","-4601,330095","-20,86646","-26,642373","0,556047","0,082551","-0,564044"
"389","20260219_035700","213976","651","-4614,022595","-19,057808","-26,836394","0,557939","0,082551","-0,565754"
"390","20260219_035718","214507","653","-4623,996595","-18,783427","-25,878372","0,559448","0,083045","-0,567098"
"391","20260219_035733","214898","653","-4640,727095","-42,789003","-27,170073","0,560559","0,083045","-0,569352"
"392","20260219_035747","215339","653","-4644,499095","-8,553288","-27,261509","0,561812","0,083045","-0,56986"
"393","20260219_035803","215801","653","-4651,914595","-16,050866","-27,500866","0,563124","0,083045","-0,570859"
"394","20260219_035823","216517","653","-4661,690095","-13,652933","-27,480757","0,565159","0,083045","-0,572176"
"395","20260219_035837","216909","653","-4674,326095","-32,234694","-27,891855","0,566272","0,083045","-0,573879"
"396","20260219_035846","217192","653","-4685,454595","-39,323322","-28,523319","0,567077","0,083045","-0,575378"
"397","20260219_035903","217742","654","-4691,509095","-11,008182","-27,714917","0,568639","0,083292","-0,576194"
"398","20260219_035917","218200","655","-4702,447595","-23,883188","-27,132566","0,569941","0,083539","-0,577668"
"399","20260219_035934","218706","657","-4710,374595","-15,666008","-27,085994","0,571378","0,084034","-0,578736"
