"Timestamp","TotalUpdates","Reward","States3D","StatesPlanar"
"20260219_044008","294389","-6071,548095197917","0","716"
"20260219_044023","294834","-6081,750595197916","0","716"
"20260219_044039","295309","-6087,606095197913","0","716"
"20260219_044058","296036","-6098,8665951979065","0","716"
"20260219_044119","296624","-6113,626095197903","0","717"
"20260219_044135","297190","-6119,658095197897","0","718"
"20260219_044156","297805","-6126,995595197893","0","719"
"20260219_044213","298318","-6136,938595197889","0","719"
"20260219_044228","298785","-6152,144595197887","0","720"
"20260219_044247","299413","-6164,3250951978835","0","720"
"20260219_044304","299944","-6169,329095197877","0","720"
"20260219_044318","300429","-6172,874595197873","0","720"
"20260219_044341","301104","-6180,571095197868","0","720"
"20260219_044401","301775","-6192,713095197863","0","720"
"20260219_044419","302290","-6206,122595197861","0","720"
"20260219_044436","302848","-6222,9610951978575","0","721"
"20260219_044452","303369","-6230,723095197853","0","721"
"20260219_044507","303858","-6248,608595197849","0","721"
"20260219_044522","304255","-6259,6855951978505","0","721"
"20260219_044539","304793","-6265,745095197843","0","721"
"20260219_044555","305308","-6268,586095197838","0","721"
"20260219_044618","306059","-6282,545595197834","0","721"
"20260219_044632","306444","-6288,175595197833","0","721"
"20260219_044648","306951","-6301,695095197831","0","721"
"20260219_044701","307290","-6310,369595197826","0","721"
"20260219_044712","307651","-6325,544095197823","0","721"
"20260219_044724","307994","-6336,999595197818","0","722"
"20260219_044741","308636","-6348,059095197811","0","722"
"20260219_044758","309119","-6360,955595197809","0","722"
"20260219_044810","309513","-6371,310095197807","0","722"
"20260219_044826","309977","-6384,9505951978035","0","723"
"20260219_044838","310393","-6391,005095197802","0","723"
"20260219_044901","311123","-6401,2950951977955","0","723"
"20260219_044915","311609","-6406,437095197793","0","723"
"20260219_044934","312193","-6421,168595197784","0","723"
"20260219_044946","312582","-6431,1820951977825","0","723"
"20260219_045007","313219","-6445,717595197779","0","723"
"20260219_045026","313823","-6455,925095197771","0","724"
"20260219_045041","314224","-6468,717095197767","0","724"
"20260219_045052","314592","-6474,396095197763","0","724"
"20260219_045108","315111","-6489,376595197762","0","724"
"20260219_045117","315423","-6500,378595197759","0","725"
"20260219_045140","316087","-6514,601595197755","0","725"
"20260219_045156","316601","-6522,45509519775","0","725"
"20260219_045213","317097","-6537,581595197745","0","725"
"20260219_045227","317552","-6540,626595197737","0","727"
"20260219_045245","318081","-6541,814595197736","0","727"
"20260219_045258","318499","-6545,615095197735","0","727"
"20260219_045311","318859","-6551,289595197733","0","727"
"20260219_045324","319251","-6563,4490951977305","0","727"
"20260219_045345","319857","-6576,380595197724","0","727"
"20260219_045402","320383","-6587,582095197724","0","727"
"20260219_045421","320916","-6598,10759519772","0","727"
"20260219_045435","321349","-6611,939595197716","0","727"
"20260219_045452","321865","-6624,16459519771","0","727"
"20260219_045508","322374","-6635,655595197706","0","727"
"20260219_045526","322924","-6650,5390951977","0","727"
"20260219_045537","323306","-6660,621595197694","0","727"
"20260219_045556","323872","-6673,839595197686","0","727"
"20260219_045609","324295","-6677,699595197684","0","727"
"20260219_045626","324824","-6683,317595197684","0","727"
"20260219_045643","325398","-6691,5330951976775","0","727"
"20260219_045704","326056","-6698,767095197672","0","727"
"20260219_045726","326703","-6712,054595197668","0","727"
"20260219_045747","327379","-6721,922595197665","0","728"
"20260219_045804","327942","-6727,311095197661","0","728"
"20260219_045822","328473","-6739,431595197659","0","728"
"20260219_045836","329006","-6746,614095197654","0","728"
"20260219_045851","329462","-6751,919595197654","0","728"
"20260219_045912","329993","-6757,504595197652","0","730"
"20260219_045937","330760","-6769,818095197645","0","730"
"20260219_045953","331356","-6772,2615951976395","0","730"
"20260219_050012","331946","-6768,804595197635","0","730"
"20260219_050028","332528","-6776,3060951976295","0","730"
"20260219_050050","333140","-6785,887095197625","0","730"
"20260219_050100","333465","-6795,22059519762","0","730"
"20260219_050116","333975","-6800,254595197612","0","730"
"20260219_050133","334568","-6800,512595197611","0","730"
"20260219_050150","335125","-6809,407095197606","0","731"
"20260219_050211","335840","-6824,086095197603","0","731"
"20260219_050229","336396","-6829,4300951975965","0","733"
"20260219_050244","336879","-6842,416595197594","0","733"
"20260219_050310","337590","-6861,5785951975895","0","733"
"20260219_050330","338210","-6878,244595197585","0","733"
"20260219_050352","338817","-6894,155095197575","0","734"
"20260219_050409","339329","-6899,251595197574","0","734"
"20260219_050429","339865","-6912,03559519757","0","734"
"20260219_050445","340436","-6922,438595197565","0","734"
"20260219_050507","340928","-6940,316095197561","0","734"
"20260219_050525","341507","-6949,996095197558","0","734"
"20260219_050543","342068","-6961,925595197548","0","734"
"20260219_050601","342632","-6971,075095197542","0","735"
"20260219_050615","343050","-6976,452095197541","0","735"
"20260219_050635","343592","-6994,176595197538","0","735"
"20260219_050700","344270","-7005,650595197531","0","735"
"20260219_050720","344890","-7015,186595197528","0","735"
"20260219_050749","345758","-7024,175095197525","0","735"
"20260219_050814","346502","-7033,788595197521","0","735"
"20260219_050837","347215","-7045,182095197516","0","735"
"20260219_050850","347624","-7052,937095197511","0","735"
"20260219_050906","348078","-7054,495595197507","0","735"
"20260219_050923","348569","-7063,657595197506","0","737"
"20260219_050942","349106","-7076,361595197503","0","737"
"20260219_050959","349698","-7079,460095197501","0","738"
"20260219_051014","350123","-7089,919095197496","0","738"
"20260219_051029","350570","-7093,104595197489","0","738"
"20260219_051045","351093","-7098,150595197482","0","738"
"20260219_051100","351539","-7106,343595197479","0","738"
"20260219_051117","352033","-7112,687595197477","0","738"
"20260219_051133","352497","-7132,123095197476","0","738"
"20260219_051150","353006","-7147,776095197473","0","739"
"20260219_051213","353637","-7163,420595197469","0","739"
"20260219_051232","354196","-7178,830595197463","0","740"
"20260219_051253","354832","-7186,763595197457","0","741"
"20260219_051307","355265","-7188,381095197455","0","741"
"20260219_051327","355922","-7202,826595197449","0","741"
"20260219_051343","356401","-7212,998095197446","0","741"
"20260219_051407","357163","-7223,091095197439","0","741"
"20260219_051428","357743","-7230,646095197437","0","741"
"20260219_051440","358174","-7246,670595197427","0","741"
"20260219_051458","358648","-7253,103595197424","0","741"
"20260219_051518","359215","-7273,555095197424","0","742"
"20260219_051533","359646","-7283,941595197419","0","742"
"20260219_051556","360379","-7295,732595197413","0","742"
"20260219_051609","360756","-7303,56059519741","0","742"
"20260219_051627","361320","-7313,946095197403","0","742"
"20260219_051650","361930","-7323,529595197395","0","742"
"20260219_051711","362555","-7334,526095197392","0","742"
"20260219_051729","363086","-7347,248595197387","0","742"
"20260219_051740","363410","-7353,188095197384","0","742"
"20260219_051756","363893","-7363,413595197384","0","742"
"20260219_051812","364381","-7369,815595197379","0","742"
"20260219_051827","364768","-7385,166095197376","0","744"
"20260219_051847","365343","-7397,641095197373","0","744"
"20260219_051906","365939","-7410,156595197371","0","744"
"20260219_051927","366565","-7427,5365951973645","0","744"
"20260219_051941","366964","-7436,549095197363","0","744"
"20260219_051957","367411","-7441,934095197361","0","744"
"20260219_052010","367810","-7454,621095197355","0","744"
"20260219_052028","368319","-7463,028095197351","0","744"
"20260219_052048","368971","-7468,092095197347","0","744"
"20260219_052105","369468","-7480,419095197341","0","745"
"20260219_052133","370357","-7487,144595197334","0","746"
"20260219_052145","370752","-7490,49809519733","0","747"
"20260219_052209","371403","-7504,926595197324","0","747"
"20260219_052221","371797","-7516,0440951973205","0","747"
"20260219_052239","372265","-7526,899095197317","0","747"
"20260219_052251","372665","-7541,902095197318","0","747"
"20260219_052307","373202","-7556,886095197313","0","747"
"20260219_052330","373892","-7566,145095197305","0","747"
"20260219_052355","374580","-7578,7390951973","0","747"
"20260219_052408","374957","-7585,572095197297","0","747"
"20260219_052424","375463","-7591,295595197295","0","747"
"20260219_052434","375812","-7599,882595197294","0","747"
"20260219_052456","376338","-7615,456095197287","0","747"
"20260219_052514","376903","-7626,469095197284","0","747"
"20260219_052532","377457","-7631,975595197277","0","747"
"20260219_052557","378217","-7639,3205951972695","0","747"
"20260219_052614","378784","-7654,7195951972635","0","747"
"20260219_052626","379188","-7665,797095197256","0","747"
"20260219_052650","379906","-7672,167095197247","0","747"
"20260219_052710","380510","-7684,604095197241","0","747"
"20260219_052730","381058","-7689,963595197235","0","747"
"20260219_052747","381535","-7700,78459519723","0","747"
"20260219_052807","382216","-7710,723095197223","0","747"
"20260219_052824","382745","-7719,138595197219","0","747"
"20260219_052842","383345","-7728,809595197215","0","747"
"20260219_052859","383843","-7729,563095197212","0","747"
"20260219_052910","384156","-7737,751595197207","0","747"
"20260219_052929","384728","-7752,577595197201","0","747"
"20260219_052943","385158","-7765,217095197199","0","747"
"20260219_053001","385697","-7772,9510951971915","0","747"
"20260219_053017","386223","-7790,780095197185","0","747"
"20260219_053029","386562","-7797,222595197183","0","748"
"20260219_053041","386919","-7805,2185951971815","0","748"
"20260219_053057","387375","-7815,562095197178","0","748"
"20260219_053115","387934","-7830,975595197175","0","749"
"20260219_053138","388620","-7845,741595197172","0","749"
"20260219_053157","389182","-7855,607595197166","0","749"
"20260219_053209","389609","-7867,649595197165","0","749"
"20260219_053223","390015","-7885,425095197158","0","749"
"20260219_053238","390527","-7892,716095197151","0","750"
"20260219_053252","390879","-7905,095095197146","0","750"
"20260219_053305","391269","-7922,9030951971445","0","750"
"20260219_053331","392038","-7941,69609519714","0","750"
"20260219_053344","392510","-7950,375095197136","0","750"
"20260219_053401","393019","-7953,812595197133","0","751"
"20260219_053418","393516","-7961,77609519713","0","751"
"20260219_053439","394128","-7976,957595197126","0","751"
"20260219_053457","394707","-7990,740095197119","0","751"
"20260219_053525","395549","-7994,167595197116","0","751"
"20260219_053542","396127","-8001,728595197112","0","751"
"20260219_053607","396738","-8009,742595197105","0","752"
"20260219_053620","397234","-8012,675595197104","0","752"
"20260219_053630","397508","-8023,177095197103","0","752"
"20260219_053651","398113","-8040,497595197102","0","752"
"20260219_053706","398546","-8053,0385951970975","0","752"
"20260219_053722","399052","-8068,125095197094","0","752"
"20260219_053740","399606","-8078,595095197091","0","752"
"20260219_053800","400253","-8093,009095197087","0","752"
"20260219_053820","400764","-8098,673595197083","0","752"
"20260219_053836","401250","-8106,684595197079","0","752"
"20260219_053851","401745","-8105,259595197078","0","752"
"20260219_053906","402264","-8112,479095197078","0","754"
"20260219_053929","402874","-8121,030095197074","0","754"
"20260219_053946","403418","-8129,340595197071","0","754"
"20260219_054011","404103","-8141,309595197066","0","754"
"20260219_054031","404701","-8148,78309519706","0","754"
"20260219_054053","405292","-8155,399595197056","0","754"
"20260219_054117","406018","-8172,217095197052","0","754"
"20260219_054136","406559","-8177,721595197048","0","754"
"20260219_054157","407179","-8185,729595197039","0","755"
"20260219_054208","407523","-8196,582095197222","0","755"
"20260219_054228","408120","-8204,06359519773","0","755"
"20260219_054252","408803","-8219,151095198318","0","755"
"20260219_054314","409487","-8226,23959519891","0","755"
"20260219_054333","410086","-8242,831595199415","0","756"
"20260219_054352","410705","-8250,144095199943","0","756"
"20260219_054412","411244","-8262,3120952004","0","756"
"20260219_054424","411644","-8267,23809520074","0","756"
"20260219_054438","412026","-8280,046595201056","0","757"
"20260219_054458","412701","-8297,140095201634","0","757"
"20260219_054513","413104","-8301,091095201966","0","758"
"20260219_054527","413616","-8308,9870952024","0","758"
"20260219_054544","414053","-8318,779095202766","0","758"
"20260219_054555","414460","-8329,345595203109","0","758"
"20260219_054613","414924","-8335,112595203498","0","758"
"20260219_054625","415369","-8349,879095203865","0","758"
